CustomerID,Age,Gender,TenureYears,MonthlyCharges,TotalCharges,ContractType,InternetService,PaymentMethod,SeniorCitizen,SupportCalls,StreamingService,PaperlessBilling,Churn
CUST03164,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03165,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03166,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03167,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03168,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03169,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03170,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03171,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03172,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03173,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03174,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03175,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03176,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03177,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03178,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03179,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03180,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03181,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03182,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03183,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03184,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03185,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03186,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03187,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03188,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03189,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03190,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03191,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03192,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03193,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03194,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03195,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03196,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03197,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03198,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03199,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03200,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03201,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03202,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03203,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03204,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03205,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03206,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03207,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03208,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03209,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03210,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03211,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03212,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03213,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03214,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03215,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03216,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03217,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03218,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03219,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03220,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03221,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03222,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03223,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03224,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03225,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03226,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03227,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03228,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03229,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03230,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03231,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03232,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03233,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03234,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03235,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03236,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03237,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03238,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03239,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03240,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03241,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03242,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03243,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03244,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03245,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03246,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03247,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03248,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03249,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03250,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03251,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03252,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03253,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03254,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03255,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03256,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03257,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03258,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03259,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03260,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03261,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03262,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03263,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03264,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03265,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03266,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03267,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03268,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03269,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03270,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03271,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03272,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03273,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03274,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03275,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03276,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03277,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03278,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03279,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03280,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03281,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03282,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03283,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03284,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03285,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03286,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03287,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03288,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03289,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03290,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03291,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03292,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03293,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03294,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03295,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03296,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03297,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03298,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03299,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03300,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03301,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03302,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03303,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03304,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03305,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03306,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03307,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03308,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03309,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03310,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03311,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03312,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03313,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03314,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03315,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03316,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03317,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03318,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03319,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03320,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03321,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03322,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03323,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03324,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03325,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03326,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03327,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03328,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03329,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03330,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03331,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03332,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03333,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03334,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03335,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03336,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03337,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03338,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03339,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03340,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03341,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03342,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03343,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03344,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03345,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03346,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03347,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03348,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03349,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03350,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03351,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03352,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03353,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03354,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03355,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03356,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03357,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03358,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03359,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03360,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03361,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03362,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03363,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03364,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03365,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03366,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03367,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03368,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03369,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03370,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03371,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03372,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03373,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03374,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03375,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03376,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03377,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03378,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03379,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03380,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03381,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03382,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03383,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03384,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03385,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03386,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03387,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03388,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03389,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03390,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03391,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03392,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03393,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03394,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03395,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03396,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03397,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03398,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03399,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03400,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03401,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03402,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03403,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03404,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03405,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03406,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03407,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03408,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03409,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03410,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03411,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03412,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03413,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03414,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03415,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03416,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03417,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03418,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03419,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03420,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03421,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03422,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03423,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03424,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03425,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03426,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03427,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03428,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03429,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
CUST03430,60.0,Male,9,86.45,10188.8,Two year,Fiber optic,Electronic check,Yes,3,No,Yes,Yes
CUST03431,56.0,Female,0,20.41,131.92,One year,DSL,Bank transfer,No,3,No,Yes,Yes
CUST03432,69.0,Male,9,21.12,394.45,Two year,DSL,Credit card,Yes,1,Yes,No,No
CUST03433,46.0,Female,3,61.66,2755.45,Two year,DSL,Bank transfer,No,3,Yes,No,No
CUST03434,32.0,Male,8,35.53,796.58,Month-to-month,No,Credit card,No,2,No,No,No
